B	BB05x	Beff	ElimB	EunlBeff	EunlB	pfull
237	10.67952	5.76786	0.81941	0.82464	0.89474	0.45991
82	3.69503	1.99554	0.64318	0.64016	0.75628	0.45994
103	2.87084	1.5444	0.59098	0.58873	0.71382	0.46204
19	0.51666	0.27781	0.27161	0.27885	0.37237	0.4623
68	12.64411	6.79788	0.86695	0.88793	0.93446	0.46237
44	1.051	0.56461	0.40184	0.38665	0.50833	0.46279
4	0.71467	0.38376	0.28408	0.29482	0.41667	0.46303
365	70.66796	37.85838	0.96699	0.97375	0.98564	0.46428
29	5.02426	2.68933	0.74049	0.75682	0.8586	0.46473
8	1.49254	0.79887	0.45028	0.44286	0.60372	0.46476
29	0.56855	0.30375	0.31039	0.29078	0.39106	0.46575
103	10.28252	5.48867	0.83149	0.84286	0.90857	0.46621
239	8.74017	4.6567	0.78469	0.79623	0.8779	0.46721
157	27.53903	14.66795	0.92856	0.94371	0.96791	0.46738
239	46.27299	24.64134	0.94888	0.96062	0.97834	0.46748
19	2.15005	1.14411	0.50456	0.52561	0.66202	0.46787
68	3.6015	1.91478	0.62532	0.63649	0.76076	0.46834
29	5.34365	2.84058	0.7416	0.75763	0.85847	0.46842
2	0.35733	0.18966	0.18168	0.21246	0.28398	0.46923
2	0.35733	0.18966	0.18168	0.21246	0.28398	0.46923
8	1.58762	0.84241	0.44596	0.45837	0.61164	0.46939
44	8.10761	4.30036	0.80969	0.83313	0.9028	0.46959
19	0.88943	0.47158	0.35758	0.35931	0.47395	0.4698
239	1.46402	0.77443	0.44699	0.4487	0.5766	0.47103
157	157	82.95346	0.97463	0.98439	0.99218	0.47163
237	4.39744	2.31931	0.68067	0.66155	0.76823	0.47258
157	30.3969	15.97454	0.9265	0.94122	0.96767	0.47447
2	0.35958	0.18862	0.18039	0.21108	0.28527	0.47545
2	0.35958	0.18862	0.18039	0.21108	0.28527	0.47545
4	0.12771	0.06692	0.11946	0.12974	0.18476	0.47599
68	12.00141	6.26139	0.85783	0.87814	0.93142	0.47828
13	0.65534	0.3419	0.29907	0.30722	0.4152	0.47829
19	3.31184	1.72686	0.64381	0.64873	0.79307	0.47858
103	2.66529	1.38561	0.54452	0.56423	0.69382	0.48013
2	2	1.03636	0.44095	0.50981	0.65415	0.48182
2	2	1.03636	0.44095	0.50981	0.65415	0.48182
2	0.08482	0.04394	0.08405	0.09877	0.14047	0.48196
2	0.08482	0.04394	0.08405	0.09877	0.14047	0.48196
44	0.4799	0.24848	0.26033	0.26155	0.3644	0.48222
68	2.171	1.12083	0.51917	0.52096	0.66177	0.48373
103	19.94192	10.28732	0.8942	0.91253	0.95206	0.48414
44	8.18148	4.20896	0.8099	0.8306	0.9045	0.48555
44	8.59711	4.41702	0.78482	0.81331	0.89281	0.48622
103	1.97009	1.01202	0.53319	0.50189	0.6317	0.48631
44	2.05973	1.05677	0.51303	0.50829	0.64619	0.48694
103	18.06701	9.20883	0.89525	0.91516	0.95318	0.4903
4	0.7326	0.37259	0.29105	0.29893	0.42228	0.49141
44	0.84159	0.42747	0.37296	0.34503	0.46612	0.49207
19	3.93701	1.99528	0.6397	0.6638	0.79405	0.4932
103	0.89329	0.45244	0.36662	0.35934	0.47894	0.49351
63	2.83886	1.43736	0.58006	0.5727	0.70913	0.49368
29	5.21395	2.63993	0.72185	0.73373	0.84745	0.49368
2	1.98807	1.00177	0.44056	0.50091	0.65596	0.49611
2	1.98807	1.00177	0.44056	0.50091	0.65596	0.49611
2	0.36403	0.18322	0.17645	0.2075	0.2875	0.49669
2	0.36403	0.18322	0.17645	0.2075	0.2875	0.49669
365	66.43611	33.38461	0.96146	0.97172	0.98515	0.49749
2	0.12826	0.06441	0.10321	0.12065	0.17681	0.49781
2	0.12826	0.06441	0.10321	0.12065	0.17681	0.49781
29	0.59001	0.29565	0.30544	0.28505	0.39614	0.49891
5	0.92132	0.46148	0.3315	0.32967	0.47732	0.49911
4	0.16964	0.08494	0.12558	0.14058	0.20645	0.4993
103	0.55312	0.27643	0.27256	0.2687	0.38425	0.50024
182	3.37694	1.68701	0.6302	0.60183	0.72668	0.50043
13	2.47054	1.23181	0.55438	0.55275	0.71922	0.5014
13	2.34827	1.17059	0.56245	0.54403	0.72976	0.50151
157	3.88566	1.92752	0.64939	0.6324	0.7683	0.50394
4	0.43351	0.21501	0.23945	0.26047	0.35439	0.50403
13	1.31234	0.64969	0.40242	0.41756	0.55451	0.50494
44	7.76562	3.84227	0.79201	0.8135	0.89921	0.50522
103	17.95363	8.87145	0.89492	0.91441	0.95357	0.50587
4	4	1.97624	0.60102	0.65155	0.78549	0.50594
239	43.502	21.49055	0.94346	0.95725	0.97795	0.50599
29	5.34365	2.63784	0.73254	0.74797	0.8614	0.50636
157	3.46105	1.70649	0.62151	0.6069	0.73584	0.50694
29	0.27275	0.13415	0.18223	0.18937	0.27046	0.50816
68	13.16554	6.47531	0.84752	0.86885	0.92991	0.50816
157	3.07801	1.50851	0.60744	0.57956	0.71251	0.50991
68	11.92773	5.83897	0.85082	0.87324	0.93245	0.51047
19	0.52957	0.25913	0.26447	0.27042	0.37902	0.51068
103	0.9194	0.44948	0.36438	0.35769	0.48524	0.51112
365	68.09701	33.2532	0.96333	0.97049	0.98527	0.51168
157	157	76.66294	0.97197	0.98783	0.99265	0.5117
239	44.58955	21.75645	0.94662	0.95694	0.97752	0.51207
5	5	2.4364	0.65143	0.69567	0.81838	0.51272
19	3.50101	1.68948	0.64255	0.63744	0.79653	0.51743
4	0.77444	0.37316	0.28076	0.29356	0.43782	0.51816
5	0.50942	0.24422	0.25821	0.27863	0.38065	0.52059
68	1.40615	0.67344	0.41658	0.42225	0.56971	0.52107
365	10.88805	5.21203	0.81598	0.81795	0.90442	0.52131
4	0.10877	0.05206	0.099	0.10259	0.15851	0.52141
4	3.97614	1.90203	0.60442	0.64612	0.78829	0.52164
29	5.66628	2.70372	0.70459	0.72887	0.84744	0.52284
5	0.87154	0.4158	0.3119	0.30512	0.4627	0.52291
157	29.29104	13.96615	0.92114	0.93667	0.96692	0.52319
157	28.57663	13.61439	0.91705	0.93474	0.96727	0.52358
157	1.32133	0.62896	0.41397	0.40952	0.55812	0.524
157	1.32133	0.62896	0.41397	0.40952	0.55812	0.524
103	0.96833	0.46092	0.36608	0.35934	0.4927	0.524
19	0.24633	0.117	0.15877	0.17032	0.25128	0.52503
63	1.55921	0.74004	0.45939	0.44032	0.58871	0.52537
8	8	3.7968	0.74089	0.77713	0.87368	0.5254
365	17.73136	8.38805	0.86015	0.87782	0.9394	0.52694
157	5.74145	2.71561	0.69236	0.70372	0.82657	0.52702
4	0.05122	0.02412	0.05641	0.0612	0.09979	0.5291
19	3.29175	1.54515	0.63464	0.62206	0.7955	0.5306
5	4.97018	2.33246	0.64974	0.69036	0.82096	0.53071
44	1.31253	0.61459	0.40234	0.40134	0.55379	0.53175
68	1.27632	0.59756	0.44074	0.4037	0.54793	0.53181
5	0.18285	0.08557	0.13226	0.14332	0.21595	0.53204
5	4.94071	2.3086	0.64713	0.6898	0.8238	0.53274
49	2.208	1.03093	0.51888	0.50465	0.66049	0.53309
68	11.85288	5.53233	0.84946	0.87053	0.93348	0.53325
103	4.74939	2.20713	0.66088	0.65961	0.79703	0.53528
29	28.1827	13.09002	0.91382	0.92603	0.96337	0.53553
103	19.21642	8.91847	0.88556	0.90666	0.952	0.53589
4	0.71917	0.33312	0.26333	0.27407	0.41977	0.5368
8	7.77454	3.59914	0.75177	0.78258	0.88398	0.53706
29	29	13.42207	0.90633	0.9168	0.95698	0.53717
5	4.85909	2.24772	0.65405	0.69045	0.82882	0.53742
5	5	2.30972	0.65167	0.70166	0.83662	0.53805
13	13	6.00197	0.81639	0.84199	0.91458	0.53831
239	11.6104	5.34865	0.8037	0.82132	0.909	0.53932
29	1.33721	0.61566	0.413	0.40452	0.55649	0.53959
68	0.32754	0.15071	0.20415	0.20317	0.29922	0.53987
29	5.39234	2.47837	0.72449	0.7357	0.86312	0.54039
239	239	109.63193	0.98656	0.9881	0.99492	0.54129
19	3.41604	1.56663	0.61818	0.61464	0.78268	0.54139
4	4	1.83271	0.59431	0.64873	0.80473	0.54182
103	103	47.16648	0.96837	0.97244	0.98729	0.54207
44	44	20.14408	0.93494	0.94086	0.97058	0.54218
68	68	31.11	0.95696	0.9596	0.98063	0.5425
4	3.95257	1.80739	0.59197	0.63503	0.79079	0.54273
365	6.48278	2.96372	0.69573	0.71131	0.82691	0.54283
13	0.21938	0.10029	0.13789	0.15205	0.23267	0.54286
44	8.51888	3.8887	0.77891	0.79951	0.89664	0.54352
13	12.92247	5.8973	0.82054	0.84293	0.91595	0.54364
365	365	166.40788	0.99177	0.99241	0.99679	0.54409
103	100.09718	45.62049	0.97194	0.97709	0.98976	0.54424
103	103	46.92701	0.97067	0.97581	0.98778	0.5444
157	157	71.52653	0.97824	0.98158	0.99191	0.54442
157	7.62691	3.47102	0.74128	0.75152	0.86722	0.5449
8	8	3.63424	0.75286	0.77935	0.88651	0.54572
140	2.59764	1.17993	0.57545	0.53195	0.68189	0.54577
13	12.63362	5.73706	0.82743	0.85053	0.92367	0.54589
44	43.47826	19.73913	0.9389	0.94255	0.97132	0.546
19	19	8.62581	0.86372	0.88099	0.93783	0.54601
4	3.88727	1.76451	0.5948	0.63487	0.79535	0.54608
19	18.88668	8.5687	0.86765	0.88278	0.93888	0.54631
19	19	8.5994	0.87409	0.89342	0.94672	0.5474
103	103	46.60699	0.97121	0.97392	0.98763	0.54751
19	18.46453	8.35409	0.8721	0.89084	0.94569	0.54756
29	29	13.09785	0.91419	0.9262	0.9632	0.54835
8	7.90514	3.56972	0.73938	0.774	0.87832	0.54843
103	18.74772	8.44148	0.8773	0.8993	0.95145	0.54973
29	28.65613	12.856	0.90993	0.91789	0.95832	0.55137
5	0.32066	0.14355	0.17164	0.18861	0.29133	0.55232
239	237.57455	106.34146	0.98662	0.98818	0.99523	0.55239
8	7.95229	3.55809	0.73737	0.77022	0.87563	0.55257
365	362.82306	162.31216	0.9921	0.99258	0.99708	0.55264
103	1.35848	0.60666	0.41713	0.40397	0.56291	0.55343
157	28.75458	12.83809	0.9136	0.93327	0.96643	0.55353
103	101.77866	45.43725	0.97048	0.97246	0.98756	0.55357
4	4	1.78562	0.59105	0.63154	0.79582	0.55359
13	0.14179	0.06318	0.11811	0.12044	0.19283	0.5544
44	43.73757	19.44835	0.93575	0.9404	0.9712	0.55534
19	18.7747	8.3416	0.8677	0.88343	0.94007	0.5557
13	2.26599	1.00248	0.52862	0.50008	0.71562	0.5576
13	2.69374	1.18789	0.52609	0.54192	0.72647	0.55902
68	12.68657	5.59011	0.83737	0.86041	0.93117	0.55937
29	28.82704	12.68707	0.90606	0.91467	0.95778	0.55989
44	7.71794	3.39644	0.77894	0.79666	0.90087	0.55993
239	7.12943	3.13519	0.73667	0.73326	0.85978	0.56025
13	12.84585	5.64087	0.81688	0.8411	0.91783	0.56088
68	67.59443	29.62826	0.95618	0.9588	0.98111	0.56168
29	5.11825	2.24261	0.70323	0.70891	0.85456	0.56184
5	5	2.18865	0.63772	0.67732	0.83029	0.56227
8	1.40326	0.61391	0.40877	0.37793	0.59301	0.56251
157	3.75365	1.64213	0.6277	0.60016	0.76176	0.56253
103	1.0304	0.45022	0.35869	0.35438	0.50589	0.56306
365	7.42594	3.24429	0.72678	0.72057	0.83918	0.56311
29	29	12.66923	0.9095	0.92264	0.96079	0.56313
13	0.68852	0.30066	0.27913	0.28663	0.42299	0.56333
29	0.60849	0.26554	0.2906	0.27019	0.40326	0.5636
239	236.16601	102.84581	0.98718	0.9877	0.99541	0.56452
239	232.26433	101.14717	0.986	0.98987	0.99544	0.56452
44	42.75996	18.62068	0.93706	0.9461	0.97557	0.56453
157	28.35983	12.3433	0.91516	0.93211	0.96679	0.56476
239	239	103.92102	0.98647	0.98787	0.99408	0.56518
103	102.38569	44.42843	0.96869	0.97162	0.98769	0.56607
29	0.48939	0.21208	0.21441	0.22851	0.3543	0.56665
19	0.56678	0.2453	0.25541	0.26013	0.38683	0.5672
4	0.0675	0.02915	0.06516	0.07365	0.12127	0.5681
5	0.91008	0.39224	0.29323	0.29937	0.47726	0.569
365	63.6221	27.39364	0.95626	0.96701	0.9846	0.56943
44	0.41383	0.17795	0.2143	0.21831	0.33277	0.56999
103	18.86447	8.10797	0.87778	0.90192	0.9517	0.5702
8	0.80759	0.3468	0.29142	0.32418	0.4569	0.57057
365	9.92522	4.25697	0.7959	0.78304	0.89531	0.5711
103	5.00364	2.14404	0.65639	0.65831	0.81154	0.57151
19	19	8.14112	0.86987	0.88955	0.94434	0.57152
44	44	18.7396	0.93506	0.94608	0.97442	0.5741
68	3.13552	1.3352	0.56491	0.55618	0.7271	0.57417
29	5.61471	2.38283	0.69842	0.70823	0.85192	0.57561
29	0.27264	0.11534	0.18034	0.17659	0.27852	0.57696
68	67.19368	28.40465	0.95545	0.95799	0.98102	0.57727
19	0.90047	0.38064	0.32765	0.32502	0.47736	0.57729
13	1.29728	0.54737	0.38022	0.3897	0.55322	0.57806
29	0.78858	0.32993	0.30588	0.30263	0.44872	0.58162
157	156.06362	65.2555	0.97755	0.98044	0.99225	0.58187
19	3.50101	1.46286	0.62091	0.6037	0.80119	0.58216
19	1.98433	0.82792	0.457	0.46029	0.64962	0.58277
68	12.37714	5.16373	0.82539	0.84508	0.92878	0.5828
157	28.05074	11.68653	0.90648	0.92745	0.96684	0.58338
365	20.68926	8.61242	0.85885	0.88479	0.94939	0.58373
103	1.73819	0.723	0.42075	0.42973	0.61696	0.58405
44	44	18.29432	0.93201	0.94259	0.97257	0.58422
157	2.45858	1.01855	0.51425	0.50405	0.67796	0.58572
157	2.45858	1.01855	0.51425	0.50405	0.67796	0.58572
13	13	5.37992	0.81495	0.84046	0.92571	0.58616
68	66.08358	27.34162	0.95326	0.9623	0.98426	0.58626
5	0.11943	0.04941	0.10381	0.10395	0.17317	0.58628
5	0.28341	0.117	0.15947	0.17126	0.27722	0.58718
29	1.46191	0.60314	0.40797	0.40005	0.57835	0.58743
239	41.6594	17.17484	0.93377	0.95065	0.97719	0.58773
8	1.4652	0.60379	0.40649	0.38073	0.60187	0.58791
44	0.44017	0.18136	0.22849	0.22284	0.35058	0.58797
8	0.19109	0.07868	0.13897	0.13646	0.22379	0.58824
68	1.4268	0.58698	0.43252	0.39672	0.56964	0.5886
8	1.48285	0.60963	0.38303	0.38446	0.59937	0.58888
4	0.4038	0.16556	0.22077	0.23436	0.34547	0.59
4	0.73706	0.30171	0.25888	0.26932	0.42313	0.59066
5	0.99226	0.40569	0.29586	0.30834	0.49762	0.59114
68	12.45421	5.07821	0.83068	0.85408	0.93156	0.59225
5	0.50474	0.20571	0.24112	0.25644	0.37675	0.59245
19	3.71239	1.51261	0.5882	0.60137	0.78607	0.59255
103	18.60549	7.51933	0.87282	0.89826	0.95174	0.59585
308	2.01416	0.81196	0.49322	0.45958	0.645	0.59687
103	18.28835	7.36231	0.87319	0.90192	0.953	0.59743
239	4.86247	1.95011	0.65203	0.62847	0.78372	0.59895
19	1.2185	0.48813	0.34664	0.35844	0.54014	0.5994
239	13.54722	5.4166	0.80051	0.82854	0.92394	0.60017
44	0.86263	0.34457	0.34495	0.30916	0.4688	0.60056
44	2.33039	0.93083	0.49064	0.48255	0.67753	0.60057
103	0.49612	0.19812	0.2419	0.23162	0.36833	0.60067
44	7.66951	3.06213	0.76642	0.78296	0.9028	0.60074
5	0.61305	0.24272	0.24178	0.26959	0.40746	0.60408
44	8.20896	3.24648	0.76201	0.77919	0.89974	0.60452
4	0.45264	0.17754	0.21634	0.23649	0.35957	0.60776
44	2.08531	0.81089	0.47372	0.4568	0.65129	0.61114
13	2.39543	0.93149	0.51441	0.48011	0.72168	0.61114
103	2.69902	1.04708	0.53103	0.50387	0.71478	0.61205
29	1.22986	0.47701	0.34185	0.35258	0.54145	0.61215
103	18.40272	7.12382	0.86338	0.88734	0.95164	0.61289
68	68	26.01898	0.94961	0.95954	0.98248	0.61737
8	0.33927	0.12962	0.16607	0.17813	0.29716	0.61794
68	12.07386	4.60618	0.82888	0.85611	0.93389	0.6185
103	2.27062	0.86322	0.50439	0.46945	0.66195	0.61983
68	12.28324	4.66754	0.82263	0.8489	0.93184	0.62001
8	8	3.02296	0.71494	0.7566	0.88799	0.62213
8	1.42934	0.54003	0.3782	0.35577	0.59302	0.62218
157	27.36622	10.27872	0.89799	0.92311	0.96698	0.6244
239	6.49898	2.43073	0.70499	0.67997	0.84594	0.62598
44	8.00874	2.97428	0.74376	0.75624	0.89445	0.62862
157	8.89922	3.30453	0.72506	0.7483	0.88811	0.62867
19	3.53291	1.30817	0.60238	0.57479	0.8033	0.62972
44	1.19646	0.4413	0.35854	0.34107	0.5352	0.63116
239	2.57477	0.94962	0.50565	0.48892	0.69769	0.63118
103	4.58797	1.69013	0.61891	0.60769	0.79025	0.63162
29	5.08683	1.87363	0.67724	0.66936	0.8569	0.63167
103	1.12341	0.41332	0.34304	0.33904	0.52376	0.63209
68	68	24.97348	0.94898	0.95557	0.98148	0.63274
107	1.98534	0.72906	0.50073	0.43873	0.6328	0.63278
5	0.26482	0.09711	0.14916	0.15648	0.26906	0.6333
157	6.99332	2.55662	0.69066	0.68991	0.84736	0.63442
5	0.92132	0.33639	0.28845	0.28034	0.47681	0.63488
8	0.08726	0.03166	0.07717	0.07793	0.14607	0.63719
13	2.33729	0.84668	0.48611	0.45891	0.70815	0.63775
5	0.93284	0.33777	0.28403	0.28234	0.4811	0.63791
19	0.6066	0.21889	0.24248	0.24451	0.39906	0.63915
365	8.7185	3.14293	0.72387	0.72085	0.86036	0.63951
365	72.43501	25.9652	0.9469	0.9619	0.9861	0.64154
4	0.69723	0.24933	0.2331	0.24007	0.40717	0.6424
239	1.79326	0.64118	0.41525	0.40903	0.61842	0.64245
44	1.15298	0.41105	0.3533	0.3342	0.52486	0.64348
239	10.64588	3.79169	0.74624	0.76011	0.89169	0.64384
5	0.88246	0.31293	0.2711	0.26513	0.46658	0.64539
68	3.30338	1.17122	0.54121	0.5308	0.74261	0.64545
19	3.35334	1.18728	0.57625	0.54575	0.79057	0.64594
157	2.94681	1.04275	0.55726	0.50844	0.70422	0.64614
103	17.95363	6.34896	0.8567	0.88286	0.9525	0.64637
4	0.25653	0.0904	0.13111	0.14473	0.25963	0.6476
4	0.72807	0.25647	0.22649	0.24056	0.42335	0.64774
157	155.13834	54.51437	0.96639	0.97678	0.99223	0.64861
68	12.14937	4.26443	0.8051	0.82384	0.92992	0.649
5	0.15963	0.05601	0.11225	0.11771	0.20791	0.64911
5	0.06403	0.02245	0.05613	0.05844	0.11488	0.64931
157	1.84673	0.6468	0.44975	0.41687	0.6229	0.64976
13	0.3535	0.12375	0.1763	0.17089	0.30453	0.64993
29	5.41045	1.88841	0.67392	0.66314	0.85645	0.65097
8	1.52033	0.52804	0.37564	0.35523	0.60604	0.65268
8	0.10244	0.03529	0.07643	0.07843	0.15294	0.65548
44	8.05861	2.76604	0.74542	0.75558	0.90141	0.65676
239	47.43005	16.27358	0.91883	0.94053	0.9789	0.65689
5	0.25205	0.08647	0.14316	0.14889	0.26455	0.65695
13	2.25225	0.76836	0.48822	0.43091	0.71801	0.65885
239	4.24489	1.44048	0.58469	0.57435	0.76868	0.66065
13	0.73688	0.24786	0.25427	0.25877	0.43659	0.66363
4	0.79381	0.2659	0.22993	0.24844	0.44443	0.66503
103	17.84477	5.91979	0.85285	0.87749	0.95298	0.66826
19	3.67861	1.21997	0.56766	0.55014	0.79041	0.66836
4	0.14628	0.04836	0.09716	0.10636	0.1916	0.66941
44	7.94798	2.61934	0.74516	0.75343	0.90277	0.67044
8	0.80759	0.26615	0.26374	0.28722	0.45576	0.67044
29	0.6393	0.21013	0.26321	0.23798	0.41133	0.67132
13	1.47109	0.48322	0.35467	0.36977	0.57891	0.67153
8	1.65769	0.54066	0.35738	0.36124	0.62171	0.67385
29	5.05491	1.64755	0.66229	0.64067	0.85984	0.67407
13	2.54005	0.82629	0.45488	0.45394	0.71648	0.6747
239	11.18809	3.62344	0.73565	0.75441	0.90277	0.67613
157	31.15698	10.05598	0.88298	0.90754	0.96809	0.67725
13	13	4.19185	0.78472	0.81188	0.92423	0.67755
5	0.52219	0.16831	0.21821	0.23521	0.38342	0.67768
44	7.8125	2.50648	0.74767	0.75611	0.90647	0.67917
103	17.73416	5.68036	0.85093	0.87576	0.95176	0.67969
4	0.40754	0.13048	0.19953	0.21035	0.34616	0.67984
157	152.57532	48.84104	0.96037	0.9786	0.99333	0.67989
44	0.37031	0.11777	0.18489	0.17965	0.31854	0.68197
103	5.83834	1.84817	0.62664	0.63113	0.83886	0.68344
5	0.2429	0.07655	0.13687	0.14053	0.26015	0.68484
19	0.20723	0.0652	0.12564	0.12276	0.23743	0.68539
8	0.29256	0.09202	0.14466	0.14906	0.27645	0.68546
19	1.93581	0.60887	0.41765	0.40774	0.64428	0.68547
13	2.39543	0.75334	0.48879	0.42578	0.72729	0.68551
157	7.3495	2.30341	0.67403	0.66883	0.85899	0.68659
4	0.22673	0.07071	0.12012	0.12966	0.24697	0.68815
13	0.14005	0.04364	0.09898	0.10224	0.19164	0.68839
19	0.923	0.28749	0.29348	0.28284	0.48174	0.68853
239	5.70883	1.77222	0.63847	0.61469	0.81047	0.68956
8	1.44509	0.44134	0.36567	0.32053	0.60433	0.69459
44	0.41365	0.1261	0.19698	0.18549	0.34158	0.69516
68	11.85288	3.60005	0.78927	0.80746	0.93205	0.69627
157	4.68335	1.42097	0.60371	0.57081	0.80184	0.69659
157	4.68335	1.42097	0.60371	0.57081	0.80184	0.69659
29	5.27849	1.60105	0.63649	0.61958	0.84796	0.69668
29	1.35755	0.41018	0.35853	0.33689	0.55973	0.69785
68	1.30064	0.39082	0.38841	0.33068	0.55124	0.69951
157	3.19417	0.95918	0.54324	0.48817	0.71794	0.69971
157	3.19417	0.95918	0.54324	0.48817	0.71794	0.69971
157	157	46.96153	0.95798	0.97583	0.99151	0.70088
103	3.76668	1.11261	0.53501	0.52023	0.76223	0.70462
13	0.31052	0.09138	0.15977	0.14878	0.28811	0.70571
68	3.02895	0.88209	0.5089	0.47491	0.72131	0.70878
68	1.72217	0.49996	0.40969	0.36988	0.61141	0.70969
29	0.37136	0.10767	0.16021	0.15752	0.31415	0.71006
8	0.90528	0.26178	0.24623	0.2819	0.47896	0.71083
8	0.17636	0.05089	0.11686	0.10823	0.21708	0.71146
29	5.31136	1.53068	0.64947	0.61362	0.85957	0.71181
103	20.44056	5.86338	0.82837	0.8522	0.95205	0.71315
157	157	44.82193	0.95558	0.97301	0.99217	0.71451
19	3.33275	0.94288	0.54842	0.48362	0.79333	0.71708
44	7.86135	2.21659	0.70645	0.70048	0.89675	0.71804
8	0.37915	0.10667	0.17328	0.16825	0.32441	0.71866
5	0.50474	0.14187	0.20855	0.21924	0.3784	0.71892
103	4.82165	1.35116	0.58394	0.55875	0.80139	0.71977
13	0.16647	0.04659	0.0955	0.09391	0.20274	0.72011
4	0.74627	0.20849	0.21447	0.23049	0.42678	0.72063
5	0.92678	0.25032	0.23025	0.23791	0.48194	0.7299
103	1.31897	0.35503	0.31369	0.30687	0.55396	0.73083
157	29.83656	7.95676	0.86724	0.89329	0.96704	0.73332
4	0.21185	0.05647	0.11091	0.11729	0.23999	0.73345
68	11.78101	3.12656	0.77311	0.78621	0.93259	0.73461
8	0.25541	0.06772	0.13062	0.13059	0.26414	0.73487
4	0.70597	0.18675	0.19955	0.21392	0.41134	0.73547
4	0.73706	0.19424	0.2126	0.22839	0.42054	0.73647
29	0.80829	0.21219	0.26306	0.24497	0.45663	0.73748
4	0.09555	0.025	0.07231	0.07126	0.15263	0.73839
68	11.70799	3.05535	0.78272	0.79318	0.93119	0.73904
4	0.49044	0.12787	0.17859	0.20314	0.37033	0.73928
308	3.48823	0.89988	0.53785	0.47931	0.73532	0.74202
19	0.69483	0.17815	0.21973	0.21297	0.42377	0.7436
5	0.11022	0.0282	0.08208	0.07786	0.16827	0.74413
13	2.41726	0.61831	0.45801	0.38054	0.73029	0.74421
5	0.14915	0.03771	0.09574	0.09651	0.20235	0.74715
68	0.57229	0.14451	0.21588	0.19919	0.39214	0.74748
5	0.08438	0.02123	0.05718	0.06145	0.13792	0.74842
68	13.49474	3.35383	0.76079	0.76845	0.92923	0.75147
29	5.23844	1.29243	0.63205	0.57245	0.86283	0.75328
68	3.85444	0.94907	0.49898	0.48757	0.77552	0.75377
13	0.28658	0.07046	0.14737	0.13059	0.27904	0.75415
13	2.51694	0.61737	0.43401	0.38654	0.71965	0.75472
29	0.37597	0.09198	0.15185	0.14977	0.31257	0.75536
239	42.75492	10.42352	0.90136	0.92374	0.97709	0.7562
13	0.60856	0.14741	0.21557	0.2011	0.40293	0.75777
365	18.39996	4.45325	0.74288	0.79498	0.94204	0.75797
8	1.39446	0.33682	0.31891	0.27452	0.59124	0.75846
5	0.13596	0.03244	0.08051	0.07879	0.18043	0.76137
19	1.91803	0.45429	0.38947	0.36082	0.64243	0.76315
68	0.63955	0.15113	0.21899	0.2011	0.41009	0.76369
19	0.20469	0.04808	0.10948	0.10806	0.23237	0.76509
19	3.54478	0.8316	0.52442	0.45256	0.79468	0.7654
157	28.92943	6.77759	0.8567	0.8848	0.96738	0.76572
157	29.10102	6.79369	0.84852	0.87493	0.96585	0.76655
8	0.38863	0.09022	0.15911	0.15356	0.327	0.76784
44	0.39275	0.08937	0.17118	0.15591	0.33582	0.77244
103	19.57431	4.42739	0.80418	0.82381	0.95181	0.77382
68	0.52816	0.11866	0.20234	0.1829	0.37907	0.77533
44	0.89518	0.20066	0.28599	0.23435	0.47462	0.77584
13	0.27277	0.06093	0.14128	0.12086	0.27389	0.77664
44	7.66951	1.71084	0.68147	0.64629	0.90075	0.77693
29	0.6927	0.15417	0.22937	0.19937	0.42504	0.77743
365	64.41934	14.2982	0.91548	0.94128	0.98554	0.77804
5	0.91575	0.20256	0.22469	0.23188	0.47619	0.77881
5	0.06482	0.01432	0.05026	0.0521	0.1236	0.77906
5	1.03605	0.22735	0.21205	0.23022	0.50864	0.78057
5	0.89334	0.19469	0.21001	0.21466	0.47098	0.78206
13	1.3577	0.29576	0.30248	0.30288	0.56185	0.78216
13	2.29439	0.49972	0.41584	0.33802	0.71409	0.7822
8	0.23864	0.05175	0.11802	0.114	0.25663	0.78313
29	5.14915	1.11561	0.61468	0.53197	0.86886	0.78334
157	2.87968	0.62353	0.50136	0.41112	0.70013	0.78347
19	3.31184	0.7135	0.50803	0.41028	0.79714	0.78456
239	12.04819	2.56246	0.69155	0.69562	0.91283	0.78732
8	0.10372	0.02181	0.06549	0.06577	0.15974	0.7897
5	0.87704	0.18441	0.21156	0.21328	0.46438	0.78974
8	1.47411	0.3093	0.31005	0.27228	0.60171	0.79018
365	64.02386	13.38105	0.91296	0.93896	0.98581	0.791
157	28.08587	5.8584	0.85262	0.87954	0.96628	0.79141
19	3.45832	0.72135	0.48675	0.42119	0.78374	0.79141
8	0.40329	0.08382	0.15072	0.14637	0.33233	0.79216
157	1.4766	0.30337	0.32848	0.28525	0.58206	0.79455
157	1.4766	0.30337	0.32848	0.28525	0.58206	0.79455
8	0.16786	0.03433	0.10053	0.08734	0.2128	0.79551
13	0.83371	0.16903	0.20926	0.20692	0.45946	0.79725
13	0.26449	0.05328	0.13589	0.11317	0.26965	0.79857
8	0.79832	0.16075	0.22546	0.2301	0.45434	0.79864
8	1.43833	0.28856	0.2874	0.25492	0.59326	0.79938
8	0.22298	0.04416	0.11321	0.10669	0.2511	0.80194
103	18.97918	3.72922	0.79454	0.80715	0.9527	0.80351
29	5.18135	1.01021	0.57752	0.50242	0.85105	0.80503
